invoice_id,supplier_gstin,buyer_gstin,taxable_value,gst_amount,period,mismatch_type,mismatch_flag
INV285,83EeaU57497YZ0,96FfpY79250HZ2,35933,6467.94,2024-02,NONE,False
INV286,78WGgJ68279vZ6,71guuD25535VZ9,21031,3785.58,2024-01,NONE,False
INV287,66anUG91932KZ0,01UvSf42947WZ3,37307,6715.26,2024-01,NONE,False
INV288,46stGa31957gZ7,56RiXJ29300GZ9,80413,14474.34,2024-01,NONE,False
INV289,26Iakm97287gZ7,72njHu56423UZ7,19892,3580.56,2024-03,NONE,False
INV290,49kbvb68497sZ0,55XUrF97891fZ9,30415,8212.05,2024-02,GST_MISMATCH,True
INV291,81uQeA78791VZ1,60PWLC47353UZ0,96443,17359.74,2024-03,NONE,False
INV292,03SLFT03474GZ6,63bxZj46229sZ9,2285,411.3,2024-02,NONE,False
INV293,55XUrF97891fZ9,67MHhT85950vZ9,73030,13145.4,2024-02,NONE,False
INV294,78EGaQ48136gZ7,03hPjT23671aZ5,37597,6767.46,2024-02,NONE,False
INV295,66uzor12686YZ1,83dyhP45590xZ5,67629,12173.22,2024-02,NONE,False
INV296,86XKdi02752cZ1,66anUG91932KZ0,94433,16997.94,2024-01,NONE,False
INV297,07BhXn85473OZ2,96kYXg29979fZ3,10718,1929.24,2024-01,NONE,False
INV298,05xBJq33988oZ1,11nmPv34412yZ6,20521,3693.78,2024-03,NONE,False
INV299,79ebMz50521iZ3,37mGLv90649xZ6,98315,17696.7,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV300,52xIID70959MZ8,78feSF84812AZ3,22298,4013.64,2024-02,NONE,False
INV301,50uexy06388eZ0,55RRnK24580iZ0,29608,5329.44,2024-02,NONE,False
INV302,90EUWe03741WZ6,36Sdlq49136hZ2,39874,7177.32,2024-02,NONE,False
INV303,79CezW44498UZ8,83BAMJ12615jZ6,31436,5658.48,2024-02,NONE,False
INV304,83BAMJ12615jZ6,21rQeC42192VZ3,80764,14537.52,2024-01,NONE,False
INV305,83EOyv65832fZ6,35hTYr06161aZ7,34074,6133.32,2024-01,NONE,False
INV306,01zTkl97098AZ9,71Bwog06880iZ2,39705,7146.9,2024-02,NONE,False
INV307,64QDNk34164gZ4,70XXCS61879rZ8,41932,7547.76,2024-02,NONE,False
INV308,83BAMJ12615jZ6,44Rcfm91470XZ8,31170,5610.6,2024-01,NONE,False
INV309,65fmZE98080eZ0,39yRSB91817iZ1,20183,3632.94,2024-01,NONE,False
INV310,89tWqJ25600DZ8,48hDoc92748dZ0,63641,17183.07,2024-03,GST_MISMATCH,True
INV311,42NpSi95695FZ2,29BciA37386oZ7,61973,11155.14,2024-03,NONE,False
INV312,86oYYX24642WZ7,64qXfa12882QZ5,2743,493.74,2024-01,NONE,False
INV313,39aVnz11613mZ3,98vMnh86938ZZ6,11343,2041.74,2024-03,LATE_FILING,True
INV314,41Tlif11279eZ2,72EmWR05665LZ4,1646,296.28,2024-02,NONE,False
INV315,35zRtV01214DZ9,26eqAY84470FZ9,90557,16300.26,2024-02,NONE,False
INV316,01zTkl97098AZ9,25iiAu72413YZ7,48126,8662.68,2024-03,NONE,False
INV317,00HEhn48080DZ3,42uLvo41925AZ3,94547,17018.46,2024-03,NONE,False
INV318,94fXPs75742iZ8,35TYRA33588rZ1,78109,14059.62,2024-02,NONE,False
INV319,85DAjf86178mZ3,86kMFr51350nZ9,61914,11144.52,2024-03,LATE_FILING,True
INV320,23HFjo64734AZ2,42NpSi95695FZ2,46589,8386.02,2024-03,LATE_FILING,True
INV321,33omwv93741gZ0,83srhc55431dZ7,80665,14519.7,2024-02,NONE,False
INV322,35UFZI96914kZ8,12IKdG33003NZ4,85964,15473.52,2024-01,NONE,False
INV323,68hRnK54755fZ0,47MvYg39695RZ8,51457,9262.26,2024-01,NO_GSTR1,True
INV324,98KMlk57341NZ8,91nTXF13837CZ4,81122,14601.96,2024-03,NONE,False
INV325,55XUrF97891fZ9,11Ctgi23437MZ7,83617,15051.06,2024-03,NONE,False
INV326,14WNiq93230QZ6,72EmWR05665LZ4,12334,2220.12,2024-02,NONE,False
INV327,63NSPX61200yZ9,71guuD25535VZ9,82389,14830.02,2024-03,NONE,False
INV328,38tUOw83036SZ5,52kRPJ73506cZ3,83393,15010.74,2024-03,NONE,False
INV329,76uqCi16414BZ6,35TYRA33588rZ1,11725,2110.5,2024-01,NONE,False
INV330,76CcTK55985cZ7,83BAMJ12615jZ6,86250,15525.0,2024-01,NONE,False
INV331,63HfYw28508YZ3,74Dlxb73832dZ1,75822,13647.96,2024-02,NONE,False
INV332,35zRtV01214DZ9,84BVnO41912HZ4,91460,16462.8,2024-03,NONE,False
INV333,14DbyV16216SZ5,79CezW44498UZ8,62570,11262.6,2024-01,LATE_FILING,True
INV334,23TypH15761EZ8,10qLPi02464SZ2,35167,6330.06,2024-01,NONE,False
INV335,49ELEU32127HZ9,54mMEf16018SZ8,46892,8440.56,2024-02,NONE,False
INV336,04YhSo46760OZ7,26GlCl73429zZ6,17338,4681.26,2024-03,GST_MISMATCH,True
INV337,77uRIY60355EZ5,94ebED18554dZ8,28083,7582.41,2024-02,GST_MISMATCH,True
INV338,05xBJq33988oZ1,92QJtm83489rZ4,92418,16635.24,2024-02,NONE,False
INV339,81uQeA78791VZ1,15sdrk16558XZ8,27321,4917.78,2024-02,NONE,False
INV340,55XUrF97891fZ9,13umoZ80244LZ4,37230,6701.4,2024-01,NONE,False
INV341,82cLiS48678bZ3,44FjhT26603OZ5,96446,17360.28,2024-02,NONE,False
INV342,61icKp49202KZ0,28ZnaJ98237RZ5,78453,14121.54,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV343,03TFqU34199HZ0,74Avec47845TZ5,37379,6728.22,2024-03,NONE,False
INV344,14bYmi49948iZ3,72EmWR05665LZ4,31782,5720.76,2024-02,NONE,False
INV345,96XhwL38987kZ3,65Vnts35617WZ9,82920,14925.6,2024-03,NONE,False
INV346,71uYRh91112rZ5,89HuOU57023cZ0,29259,5266.62,2024-02,LATE_FILING,True
INV347,44KjEz33759RZ8,41saXq80858tZ5,30165,5429.7,2024-01,NONE,False
INV348,26eqAY84470FZ9,72njHu56423UZ7,41664,7499.52,2024-03,NONE,False
INV349,89QgEA81588UZ1,56Trem69890LZ9,29435,5298.3,2024-03,NONE,False
INV350,46mctm99217iZ0,38tUOw83036SZ5,73541,13237.38,2024-03,NONE,False
INV351,56Trem69890LZ9,12fUJP89793nZ9,16384,2949.12,2024-03,NONE,False
INV352,01iVAo65853CZ0,65Vnts35617WZ9,10387,1869.66,2024-03,NONE,False
INV353,05WIDE40735gZ2,21rQeC42192VZ3,15863,2855.34,2024-02,NONE,False
INV354,79ebMz50521iZ3,88vVna91350cZ3,48708,8767.44,2024-01,NONE,False
INV355,98lbRU19802UZ5,55FEyn11262tZ6,56998,15389.46,2024-02,GST_MISMATCH,True
INV356,02jEaV97910zZ5,01iVAo65853CZ0,60259,10846.62,2024-01,NONE,False
INV357,91bblz60068xZ4,64mEip60686WZ0,31222,5619.96,2024-01,NO_GSTR1,True
INV358,55FEyn11262tZ6,30gZFr41292mZ4,7470,1344.6,2024-02,NO_GSTR1,True
INV359,76CcTK55985cZ7,78uSWW03552mZ0,55416,9974.88,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV360,50faoW78282yZ0,75CCqT63479EZ4,50585,9105.3,2024-03,NONE,False
INV361,96IVKR04592PZ2,27mtTq62091xZ1,32088,5775.84,2024-03,NONE,False
INV362,35PBuU97094lZ9,53fqZj16376vZ4,5255,945.9,2024-03,LATE_FILING,True
INV363,83Jdhv76468PZ9,34dBsv41200NZ8,7413,1334.34,2024-02,NONE,False
INV364,18keBf38613RZ0,20kZmM24242xZ8,69422,12495.96,2024-01,NONE,False
INV365,74hdpf05923yZ6,87BZzn15754QZ3,14005,2520.9,2024-03,NONE,False
INV366,06LaHj10459aZ6,81kdQz90290rZ4,32525,5854.5,2024-03,NONE,False
INV367,56NGMZ70435CZ1,87bZcN15979fZ3,27834,5010.12,2024-01,NONE,False
INV368,75KVnk39538oZ9,40Ebwx93755OZ7,37691,6784.38,2024-01,NONE,False
INV369,98vMnh86938ZZ6,33eGQB74370JZ4,4859,874.62,2024-02,NONE,False
INV370,99nSdj43621zZ6,36JUaK36851AZ5,18002,3240.36,2024-02,NONE,False
INV371,81uQeA78791VZ1,47vhQo89178XZ5,44324,7978.32,2024-03,NONE,False
INV372,39aVnz11613mZ3,88Dbyi30842RZ7,34420,6195.6,2024-03,NONE,False
INV373,03pxdz55158XZ6,16RVLp52995hZ6,61651,11097.18,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV374,92QJtm83489rZ4,68rfEM73021qZ5,99284,17871.12,2024-02,NONE,False
INV375,55UNGn35967qZ6,09GGWc07099ZZ3,99276,17869.68,2024-03,NONE,False
INV376,98KMlk57341NZ8,94ebED18554dZ8,85460,15382.8,2024-01,NONE,False
INV377,74cKLz47648YZ5,16vdrd77675WZ4,99453,17901.54,2024-01,NONE,False
INV378,81JbJs71787cZ6,70XXCS61879rZ8,12057,2170.26,2024-02,NONE,False
INV379,04bjCy81308uZ1,67lgpY01757sZ7,34161,6148.98,2024-02,NONE,False
INV380,38DgqK48706sZ2,37OtYC05080JZ7,67070,12072.6,2024-03,NONE,False
INV381,20YIAO67826uZ0,53IurJ36753cZ7,38218,6879.24,2024-02,NONE,False
INV382,89HuOU57023cZ0,89HuOU57023cZ0,9824,1768.32,2024-02,NONE,False
INV383,63bxZj46229sZ9,52xIID70959MZ8,5558,1000.44,2024-02,NONE,False
INV384,27HXUo86579JZ6,99QMWn62865SZ6,89181,16052.58,2024-01,NONE,False
INV385,87BvWD94002mZ8,90kJOx44756JZ1,62543,11257.74,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV386,52Eflr55429oZ3,78cjpD08304fZ3,71425,19284.75,2024-03,GST_MISMATCH,True
INV387,90PGuA23277kZ6,14WNiq93230QZ6,99149,17846.82,2024-03,NONE,False
INV388,64QDNk34164gZ4,72DJxB60481iZ8,58201,10476.18,2024-02,NONE,False
INV389,12SIre58494iZ8,61PNpA96969UZ0,86252,15525.36,2024-03,NONE,False
INV390,83BAMJ12615jZ6,30qRRJ37892XZ0,78168,14070.24,2024-01,NONE,False
INV391,76CcTK55985cZ7,70eCUW60297tZ3,37317,6717.06,2024-01,NONE,False
INV392,86oYYX24642WZ7,66swiT46789rZ8,74619,13431.42,2024-02,NO_GSTR1,True
INV393,72jLYe20338tZ1,39yRSB91817iZ1,34607,6229.26,2024-03,NO_GSTR1,True
INV394,61icKp49202KZ0,31wznq89399cZ1,74549,13418.82,2024-01,NONE,False
INV395,17IImJ99771oZ5,23fvvc16741DZ5,56331,10139.58,2024-03,NONE,False
INV396,97edol45538yZ6,32awNb12732oZ7,52902,9522.36,2024-02,NONE,False
INV397,89HuOU57023cZ0,06LaHj10459aZ6,94781,17060.58,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV398,20YIAO67826uZ0,35zRtV01214DZ9,2287,411.66,2024-03,NONE,False
INV399,69kOip57522hZ4,83dyhP45590xZ5,6458,1162.44,2024-01,NONE,False
INV400,11cyJh50623cZ6,83EOyv65832fZ6,91670,16500.6,2024-03,NONE,False
INV401,10uFRV96971WZ0,82UWKN78987iZ2,17545,3158.1,2024-02,NONE,False
INV402,00BbWJ71133FZ2,88Izgh89477CZ6,62035,11166.3,2024-02,NONE,False
INV403,77txoy17340qZ1,47VrGh15103XZ4,18631,3353.58,2024-03,NONE,False
INV404,39yRSB91817iZ1,52Eflr55429oZ3,27735,4992.3,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV405,23fvvc16741DZ5,50DyZQ57344sZ9,54984,9897.12,2024-02,NONE,False
INV406,75CCqT63479EZ4,02WoDa11250BZ0,8536,1536.48,2024-03,NONE,False
INV407,42NpSi95695FZ2,08ywxr33311jZ5,40577,7303.86,2024-01,NONE,False
INV408,68rfEM73021qZ5,39LrWF14289BZ5,52984,9537.12,2024-01,NONE,False
INV409,83BPNI71352pZ6,98lbRU19802UZ5,85317,23035.59,2024-02,GST_MISMATCH,True
INV410,83EeaU57497YZ0,83PMnP63026rZ2,64273,17353.71,2024-01,GST_MISMATCH,True
INV411,78YZai83552eZ1,83dyhP45590xZ5,81474,14665.32,2024-02,NONE,False
INV412,92zasY26230FZ2,65Vnts35617WZ9,99774,17959.32,2024-02,NONE,False
INV413,19diih27459RZ9,68NmdY60386YZ2,27050,4869.0,2024-03,NONE,False
INV414,52xIID70959MZ8,78EGaQ48136gZ7,80528,14495.04,2024-03,NONE,False
INV415,89QgEA81588UZ1,05xBJq33988oZ1,16905,3042.9,2024-01,NONE,False
INV416,21rFbu32928mZ8,77lTMC87020xZ2,22181,3992.58,2024-03,NONE,False
INV417,16Xbnw56696CZ0,96FfpY79250HZ2,8087,2183.4900000000002,2024-02,GST_MISMATCH,True
INV418,67lVHd07181FZ4,24rNdI66173eZ6,54869,9876.42,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV419,96XhwL38987kZ3,54PGNn44291fZ7,96380,17348.4,2024-01,NONE,False
INV420,36eGMd24767NZ0,47cuzX71918AZ1,6517,1173.06,2024-03,NONE,False
INV421,96FfpY79250HZ2,94ebED18554dZ8,87732,15791.76,2024-01,NONE,False
INV422,50BpkG34585gZ6,38tUOw83036SZ5,10203,1836.54,2024-02,NONE,False
INV423,07BhXn85473OZ2,16DCYz81966FZ0,58196,10475.28,2024-02,NONE,False
INV424,06LaHj10459aZ6,27HXUo86579JZ6,39828,7169.04,2024-03,NONE,False
INV425,83srhc55431dZ7,70eCUW60297tZ3,77828,14009.04,2024-01,NO_GSTR1,True
INV426,80aNNi79553sZ6,32GOPk03661EZ8,41716,7508.88,2024-02,NONE,False
INV427,56MpCL14582YZ2,98KMlk57341NZ8,65084,11715.12,2024-03,NONE,False
INV428,05VAuc21703WZ1,11Ctgi23437MZ7,43321,7797.78,2024-03,NONE,False
INV429,80aNNi79553sZ6,00qQhU22461VZ6,2680,482.4,2024-01,NONE,False
INV430,30aSEJ24658vZ5,03Jmhx57093WZ9,38642,6955.56,2024-02,NONE,False
INV431,77AUWF66339MZ8,81JbJs71787cZ6,72437,13038.66,2024-03,NONE,False
INV432,45gkMe13523AZ1,00qQhU22461VZ6,31861,5734.98,2024-03,NONE,False
INV433,14maDm13092CZ8,32awNb12732oZ7,3736,672.48,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV434,62BUoT62650VZ1,01UvSf42947WZ3,14406,2593.08,2024-01,NONE,False
INV435,04bjCy81308uZ1,28ZnaJ98237RZ5,14690,2644.2,2024-03,NONE,False
INV436,58BFnW29258LZ6,85DAjf86178mZ3,72146,12986.28,2024-01,NONE,False
INV437,62qasP48244SZ7,20jkud55620pZ6,17291,3112.38,2024-01,LATE_FILING,True
INV438,65fmZE98080eZ0,48hDoc92748dZ0,87186,15693.48,2024-01,NONE,False
INV439,83BAMJ12615jZ6,98lbRU19802UZ5,2220,399.6,2024-01,NONE,False
INV440,40Hblc63660KZ5,62CIld09669XZ3,77323,13918.14,2024-02,NONE,False
INV441,01pNwE17281PZ5,52OGMG87584GZ2,53555,9639.9,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV442,72njHu56423UZ7,01zTkl97098AZ9,79739,14353.02,2024-02,NONE,False
INV443,78EGaQ48136gZ7,96IVKR04592PZ2,96435,17358.3,2024-02,NONE,False
INV444,20jkud55620pZ6,33eGQB74370JZ4,39621,7131.78,2024-01,NONE,False
INV445,89rpAd35268RZ7,74otQe32489VZ2,84746,15254.28,2024-03,NONE,False
INV446,66Fike76351sZ6,38eoBB04666kZ9,32850,5913.0,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV447,45qbTW99466yZ5,83EeaU57497YZ0,46090,8296.2,2024-01,NONE,False
INV448,11iaut95099gZ6,19NBsz37963NZ9,34882,6278.76,2024-03,NONE,False
INV449,20OsZB78386SZ2,71hkvY27699hZ9,79445,14300.1,2024-02,NONE,False
INV450,55UNGn35967qZ6,96IVKR04592PZ2,62890,11320.2,2024-02,NONE,False
INV451,64ZndU96704IZ9,92hVBT32904NZ5,69688,18815.760000000002,2024-02,GST_MISMATCH,True
INV452,39PQJt39312QZ4,61icKp49202KZ0,4008,721.44,2024-03,NONE,False
INV453,55rcNC70547UZ5,93vjUz79358rZ8,52103,9378.54,2024-02,NONE,False
INV454,61edLI93652zZ1,52Eflr55429oZ3,67092,12076.56,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV455,80EQCA61710KZ6,80BmUL29741zZ6,49570,8922.6,2024-03,NO_GSTR1,True
INV456,94JeAB73810pZ5,87BZzn15754QZ3,16853,3033.54,2024-03,NONE,False
INV457,76JBlr88649nZ4,80aNNi79553sZ6,91736,16512.48,2024-03,NONE,False
INV458,56sRmr96388gZ9,44HxZy51141KZ0,48901,8802.18,2024-03,NONE,False
INV459,88Izgh89477CZ6,50FGLS34164vZ0,44054,7929.72,2024-01,NO_GSTR1,True
INV460,68gRKX87293uZ3,29gLcI60645jZ9,27331,4919.58,2024-02,NONE,False
INV461,05Lqvl70327iZ6,00qQhU22461VZ6,58417,10515.06,2024-01,NONE,False
INV462,17nhzK57655qZ0,54gjcU64012rZ9,5789,1042.02,2024-02,NONE,False
INV463,03TFqU34199HZ0,52MOqB49809OZ6,68843,12391.74,2024-01,NONE,False
INV464,96XhwL38987kZ3,95qrKV12417QZ7,83186,14973.48,2024-01,NONE,False
INV465,67yOsi67786ZZ2,33AgoG87570DZ9,93726,16870.68,2024-01,NONE,False
INV466,75CCqT63479EZ4,13HQtV23521NZ4,43501,7830.18,2024-02,NONE,False
INV467,35zRtV01214DZ9,02jEaV97910zZ5,97653,17577.54,2024-03,NONE,False
INV468,71uYRh91112rZ5,68pUEy08045xZ6,32256,5806.08,2024-03,NO_GSTR1,True
INV469,49hKMa94183sZ5,14ZZjz05031kZ8,12184,2193.12,2024-02,NONE,False
INV470,02jEaV97910zZ5,71guuD25535VZ9,44767,8058.06,2024-01,NONE,False
INV471,48qngM09756dZ0,56NGMZ70435CZ1,4430,797.4,2024-01,NONE,False
INV472,48qngM09756dZ0,75hiKX66370IZ7,32792,5902.56,2024-02,NONE,False
INV473,77lTMC87020xZ2,91nTXF13837CZ4,64312,11576.16,2024-03,NO_GSTR1,True
INV474,33sZEX63112oZ6,06fxbZ47378sZ3,12513,2252.34,2024-03,NONE,False
INV475,78YZai83552eZ1,53aFFl07326JZ8,16668,3000.24,2024-01,NONE,False
INV476,03hPjT23671aZ5,12VrUG31130nZ2,81490,14668.2,2024-02,NONE,False
INV477,94fXPs75742iZ8,71hkvY27699hZ9,69134,18666.18,2024-01,GST_MISMATCH,True
INV478,96FfpY79250HZ2,25iiAu72413YZ7,13894,2500.92,2024-01,NONE,False
INV479,25iiAu72413YZ7,33VHeA00830mZ9,34489,6208.02,2024-02,NONE,False
INV480,25jHxf60500tZ1,16Tpht16985yZ4,42438,7638.84,2024-02,NONE,False
INV481,84BVnO41912HZ4,29jhAI15885UZ0,89802,16164.36,2024-01,NONE,False
INV482,25mbLX75451dZ1,58BFnW29258LZ6,19418,3495.24,2024-02,NONE,False
INV483,76FnlE93061BZ0,89dEWk66672BZ6,63789,11482.02,2024-01,NONE,False
INV484,38odlo86584yZ3,56RiXJ29300GZ9,21136,3804.48,2024-03,NONE,False
INV485,62qasP48244SZ7,22wJVw92984lZ2,7239,1303.02,2024-01,NO_GSTR1,True
INV486,80BmUL29741zZ6,54ifgt21692qZ9,31824,8592.48,2024-01,GST_MISMATCH,True
INV487,89QgEA81588UZ1,72JIuU67671GZ8,17676,3181.68,2024-01,NONE,False
INV488,38iuuy18928NZ2,21mOik94310mZ3,23692,4264.56,2024-03,NONE,False
INV489,74Dlxb73832dZ1,03OILC38201YZ9,73505,13230.9,2024-02,NO_GSTR1,True
INV490,52EBTr59578YZ9,76CfgV38742DZ6,35906,6463.08,2024-03,NONE,False
INV491,85gOqY36777EZ2,75KVnk39538oZ9,66721,12009.78,2024-02,NONE,False
INV492,20qVXc41696VZ1,25jHxf60500tZ1,75243,13543.74,2024-01,NONE,False
INV493,62qasP48244SZ7,56Trem69890LZ9,84766,15257.88,2024-02,NONE,False
INV494,02jEaV97910zZ5,20lXvv02892sZ3,69487,12507.66,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV495,66uzor12686YZ1,06fxbZ47378sZ3,78597,14147.46,2024-02,NONE,False
INV496,53zMhe09359FZ3,60PWLC47353UZ0,4136,744.48,2024-03,NONE,False
INV497,03OILC38201YZ9,93vjUz79358rZ8,84122,15141.96,2024-02,NO_GSTR1,True
INV498,83ZFIa03349CZ1,89QgEA81588UZ1,86312,15536.16,2024-02,NONE,False
INV499,60ZLNR83051SZ8,88HkCt93386UZ4,91358,16444.44,2024-02,NONE,False
INV500,53zMhe09359FZ3,64dORj24692AZ3,96272,25993.44,2024-02,GST_MISMATCH,True
INV501,41CNxM71952jZ0,49ELEU32127HZ9,13782,2480.76,2024-03,NONE,False
INV502,91bblz60068xZ4,04bjCy81308uZ1,10935,1968.3,2024-02,NONE,False
INV503,03pxdz55158XZ6,11nmPv34412yZ6,75805,13644.9,2024-03,NONE,False
INV504,15dbjm96631oZ2,76JBlr88649nZ4,93214,16778.52,2024-01,NONE,False
INV505,66hDSD09733KZ4,53aFFl07326JZ8,43010,7741.8,2024-02,NONE,False
INV506,13HQtV23521NZ4,46oPOy25448uZ2,86713,15608.34,2024-03,NONE,False
INV507,20OsZB78386SZ2,49kbvb68497sZ0,26627,4792.86,2024-02,NONE,False
INV508,65PvQi33588hZ3,88Dbyi30842RZ7,51230,13832.099999999999,2024-01,GST_MISMATCH,True
INV509,68hRnK54755fZ0,99wfil19985sZ0,12149,2186.82,2024-02,LATE_FILING,True
INV510,01JrVQ05945yZ0,47cuzX71918AZ1,74674,13441.32,2024-02,NONE,False
INV511,69ZMcE69251IZ1,66suBL38792UZ5,46680,8402.4,2024-02,NONE,False
INV512,00JBuT08718YZ8,52EBTr59578YZ9,34612,9345.24,2024-01,GST_MISMATCH,True
INV513,38odlo86584yZ3,12RRns22388IZ9,61029,10985.22,2024-03,NONE,False
INV514,95SLuz08325JZ5,61cXrT58079tZ6,13654,2457.72,2024-03,LATE_FILING,True
INV515,33omwv93741gZ0,96FfpY79250HZ2,96691,17404.38,2024-01,NONE,False
INV516,50duyX84807eZ0,96XhwL38987kZ3,60293,10852.74,2024-01,NONE,False
INV517,77UAUE92127bZ2,95qrKV12417QZ7,24052,4329.36,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV518,63bxZj46229sZ9,05Lqvl70327iZ6,33716,6068.88,2024-03,NONE,False
INV519,11cyJh50623cZ6,03OILC38201YZ9,77918,14025.24,2024-02,LATE_FILING,True
INV520,67bvfX98249UZ1,76FnlE93061BZ0,35434,6378.12,2024-03,NONE,False
INV521,78cjpD08304fZ3,94JeAB73810pZ5,11484,2067.12,2024-03,NONE,False
INV522,54PGNn44291fZ7,58VpEE02155SZ8,59771,10758.78,2024-01,NONE,False
INV523,78YZai83552eZ1,89tWqJ25600DZ8,59492,10708.56,2024-02,NONE,False
INV524,03TFqU34199HZ0,44FjhT26603OZ5,41997,7559.46,2024-03,NONE,False
INV525,96kYXg29979fZ3,06LaHj10459aZ6,2605,468.9,2024-01,NONE,False
INV526,26GlCl73429zZ6,97zqjC86088DZ8,82178,14792.04,2024-03,NONE,False
INV527,68Ycpd13872NZ6,00sjGJ39413lZ1,39818,7167.24,2024-03,NONE,False
INV528,89dlud82961YZ1,55PcUO03371VZ7,68273,12289.14,2024-01,NONE,False
INV529,85DAjf86178mZ3,96swUv53902FZ8,62231,11201.58,2024-03,NONE,False
INV530,79COan66254PZ3,87OMKX68644WZ4,41987,7557.66,2024-01,NONE,False
INV531,89QgEA81588UZ1,26cBOG73657yZ8,76126,13702.68,2024-03,NONE,False
INV532,08gJgo85913mZ8,90pRLg42834WZ0,80630,14513.4,2024-01,NONE,False
INV533,52Eflr55429oZ3,52mVzJ22802EZ5,5651,1017.18,2024-03,NONE,False
INV534,74Dlxb73832dZ1,79CezW44498UZ8,74828,13469.04,2024-03,NONE,False
INV535,03TFqU34199HZ0,80aNNi79553sZ6,98983,17816.94,2024-03,NO_GSTR1,True
INV536,56NGMZ70435CZ1,25iiAu72413YZ7,72526,13054.68,2024-02,NONE,False
INV537,77lTMC87020xZ2,45VtlW98083aZ0,50118,9021.24,2024-02,NONE,False
INV538,78feSF84812AZ3,36WQnV02558NZ7,37398,6731.64,2024-01,NONE,False
INV539,56IUYN81951cZ9,50faoW78282yZ0,96807,17425.26,2024-02,NONE,False
INV540,80BmUL29741zZ6,69ZMcE69251IZ1,57132,10283.76,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV541,90EUWe03741WZ6,79ABsR72082dZ6,81123,14602.14,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV542,83XkMS09391SZ2,76EPBq90928HZ0,45071,8112.78,2024-01,NONE,False
INV543,88HkCt93386UZ4,56sRmr96388gZ9,66316,11936.88,2024-03,NONE,False
INV544,52OGMG87584GZ2,63HfYw28508YZ3,91809,16525.62,2024-03,NONE,False
INV545,86gflK19806UZ2,22pMst60691cZ2,68042,12247.56,2024-03,NONE,False
INV546,54vmvN12448dZ0,53zMhe09359FZ3,10725,1930.5,2024-01,NONE,False
INV547,22eoVG43641RZ6,77UAUE92127bZ2,39483,7106.94,2024-01,NONE,False
INV548,30qRRJ37892XZ0,63NSPX61200yZ9,24758,4456.44,2024-01,NONE,False
INV549,94fXPs75742iZ8,72jLYe20338tZ1,65755,11835.9,2024-02,NO_GSTR1,True
INV550,34gZDd65027KZ9,94LWht17951FZ0,50321,9057.78,2024-01,NONE,False
INV551,05tVic08396GZ7,73eUXH56509YZ3,65847,11852.46,2024-02,NO_GSTR1,True
INV552,39yRSB91817iZ1,31wznq89399cZ1,61022,10983.96,2024-03,NONE,False
INV553,60ZLNR83051SZ8,73kaXY06128qZ2,32211,5797.98,2024-02,NONE,False
INV554,78cjpD08304fZ3,25iiAu72413YZ7,63561,17161.47,2024-02,GST_MISMATCH,True
INV555,75KVnk39538oZ9,90PGuA23277kZ6,21810,3925.8,2024-01,NONE,False
INV556,31UMZj57050jZ3,54vmvN12448dZ0,48146,8666.28,2024-02,NONE,False
INV557,49hKMa94183sZ5,59tozB36530VZ7,94566,17021.88,2024-01,NONE,False
INV558,07yUvp41265VZ2,64QDNk34164gZ4,48629,8753.22,2024-02,NONE,False
INV559,41Tlif11279eZ2,49hKMa94183sZ5,40674,7321.32,2024-01,NONE,False
INV560,93vjUz79358rZ8,96swUv53902FZ8,51296,13849.920000000002,2024-03,GST_MISMATCH,True
INV561,63HfYw28508YZ3,65Vnts35617WZ9,85837,15450.66,2024-01,NONE,False
INV562,62CIld09669XZ3,71guuD25535VZ9,44202,11934.539999999999,2024-01,GST_MISMATCH,True
INV563,18AfHP63416JZ1,01UvSf42947WZ3,38911,7003.98,2024-03,NONE,False
INV564,77AUWF66339MZ8,86oYYX24642WZ7,49737,8952.66,2024-02,NONE,False
INV565,15sdrk16558XZ8,77txoy17340qZ1,81876,14737.68,2024-02,NONE,False
INV566,22pMst60691cZ2,49TDNt56239XZ4,60072,10812.96,2024-03,NONE,False
INV567,20kZmM24242xZ8,72DJxB60481iZ8,97418,17535.24,2024-02,NONE,False
INV568,18AfHP63416JZ1,67MHhT85950vZ9,66991,12058.38,2024-03,NONE,False
INV569,16Xbnw56696CZ0,00sjGJ39413lZ1,92910,16723.8,2024-03,NONE,False
INV570,93HQXQ25595QZ0,35hTYr06161aZ7,5479,986.22,2024-01,NONE,False
INV571,22eoVG43641RZ6,56NGMZ70435CZ1,26194,4714.92,2024-02,NONE,False
